Cluster_ID,Cluster_Description,SNOMED_code,SNOMED_code_description
ILLSUB_COD,Illicit substance abuse codes,762518003,Sleep disorder caused by synthetic cathinone (disorder)
ILLSUB_COD,Illicit substance abuse codes,762671008,Intoxication caused by synthetic cathinone (disorder)
ILLSUB_COD,Illicit substance abuse codes,762672001,Synthetic cathinone withdrawal syndrome (disorder)
ILLSUB_COD,Illicit substance abuse codes,763699005,Clinical Opiate Withdrawal Scale score (observable entity)
ILLSUB_COD,Illicit substance abuse codes,770101000000107,Treatment outcomes profile score (observable entity)
ILLSUB_COD,Illicit substance abuse codes,77355000,Organic mental disorder caused by cannabis (disorder)
ILLSUB_COD,Illicit substance abuse codes,7761000119106,Psychotic disorder caused by amphetamine (disorder)
ILLSUB_COD,Illicit substance abuse codes,78267003,Cocaine abuse (disorder)
ILLSUB_COD,Illicit substance abuse codes,78358001,Amphetamine withdrawal syndrome (disorder)
ILLSUB_COD,Illicit substance abuse codes,785277001,Harmful pattern of use of amfetamine and/or amfetamine derivative (disorder)
ILLSUB_COD,Illicit substance abuse codes,788165003,Misuse of medication (finding)
ILLSUB_COD,Illicit substance abuse codes,788863007,Amnestic disorder caused by psychoactive substance (disorder)
ILLSUB_COD,Illicit substance abuse codes,788904003,Disorder caused by dissociative drug (disorder)
ILLSUB_COD,Illicit substance abuse codes,788955005,Impulse control disorder caused by cocaine (disorder)
ILLSUB_COD,Illicit substance abuse codes,788956006,Impulse control disorder caused by psychoactive substance (disorder)
ILLSUB_COD,Illicit substance abuse codes,788957002,Impulse control disorder caused by stimulant (disorder)
ILLSUB_COD,Illicit substance abuse codes,788958007,Impulse control disorder caused by synthetic cathinone (disorder)
ILLSUB_COD,Illicit substance abuse codes,788983007,Mood disorder caused by cannabis (disorder)
ILLSUB_COD,Illicit substance abuse codes,789119007,Mood disorder caused by synthetic cannabinoid (disorder)
ILLSUB_COD,Illicit substance abuse codes,80868005,Cocaine withdrawal syndrome (disorder)
ILLSUB_COD,Illicit substance abuse codes,817962007,Chlordiazepoxide dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,82339009,Anxiety disorder caused by amfetamine (disorder)
ILLSUB_COD,Illicit substance abuse codes,824001000000103,Misuses anabolic steroids (finding)
ILLSUB_COD,Illicit substance abuse codes,83168008,Psychoactive substance-induced organic amnestic disorder (disorder)
ILLSUB_COD,Illicit substance abuse codes,83367009,Organic mental disorder caused by amphetamine and/or amfetamine derivative (disorder)
ILLSUB_COD,Illicit substance abuse codes,836439001,Nicotine dependence in remission (disorder)
ILLSUB_COD,Illicit substance abuse codes,838519006,Overdose of methylenedioxymethamphetamine (disorder)
ILLSUB_COD,Illicit substance abuse codes,838520000,Accidental overdose of methylenedioxymethamphetamine (disorder)
ILLSUB_COD,Illicit substance abuse codes,838521001,Intentional overdose of methylenedioxymethamphetamine (disorder)
ILLSUB_COD,Illicit substance abuse codes,838522008,Overdose of methylenedioxymethamphetamine of undetermined intent (disorder)
ILLSUB_COD,Illicit substance abuse codes,838527002,Amfetamine and/or amfetamine derivative dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,838528007,Mood disorder with manic symptoms caused by amfetamine and/or amfetamine derivative (disorder)
ILLSUB_COD,Illicit substance abuse codes,838529004,Mood disorder with mixed depressive and manic symptoms caused by amfetamine and/or amfetamine derivative (disorder)
ILLSUB_COD,Illicit substance abuse codes,838530009,Mood disorder with depressive symptoms caused by amfetamine and/or amfetamine derivative (disorder)
ILLSUB_COD,Illicit substance abuse codes,84758004,Amphetamine abuse (disorder)
ILLSUB_COD,Illicit substance abuse codes,85005007,Cannabis dependence (disorder)
ILLSUB_COD,Illicit substance abuse codes,860699005,Deep vein thrombosis of lower extremity due to intravenous drug use (disorder)
ILLSUB_COD,Illicit substance abuse codes,86391000119101,"Inhalant dependence, continuous (disorder)"
ILLSUB_COD,Illicit substance abuse codes,86401000119104,"Inhalant dependence, episodic (disorder)"
ILLSUB_COD,Illicit substance abuse codes,87132004,Opioid withdrawal syndrome (disorder)
ILLSUB_COD,Illicit substance abuse codes,8837000,Delirium caused by amphetamine (disorder)
ILLSUB_COD,Illicit substance abuse codes,89451009,Inhalant-induced mood disorder (disorder)
ILLSUB_COD,Illicit substance abuse codes,91388009,Psychoactive substance abuse (disorder)
ILLSUB_COD,Illicit substance abuse codes,943121000000104,Psychoactive substance-induced psychosis (disorder)
ILLSUB_COD,Illicit substance abuse codes,943151000000109,Volatile inhalant-induced psychosis (disorder)
ILLSUBASSDEC_COD,Codes indicating patient has chosen not to have their illicit substance abuse assessment,362451000000107,Drug misuse assessment declined (situation)
ILLSUBASSDEC_COD,Codes indicating patient has chosen not to have their illicit substance abuse assessment,777101000000108,Substance misuse assessment declined (situation)
ILLSUBASSDEC_COD,Codes indicating patient has chosen not to have their illicit substance abuse assessment,783241000000102,Declined to give substance misuse history (finding)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,1048091000000104,Referral for brief intervention for substance misuse (procedure)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,1048221000000107,Referral for specialist substance misuse intervention (procedure)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,1091431000000107,Referral to substance misuse service declined (situation)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,1111241000000109,Provision of information about cannabis use (procedure)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,1111251000000107,Provision of information about stimulant use (procedure)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,1111261000000105,Provision of information about tranquilliser use (procedure)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,1111271000000103,Provision of information about opioid use (procedure)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,1111281000000101,Provision of information about psychoactive substance use (procedure)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,112891000000107,Referral to community drug dependency team (procedure)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,135828009,Under care of community drug team (finding)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,1365691000000109,Under care of substance misuse service (finding)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,176831000000102,Drug misuse enhanced service completed (finding)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,200771000000103,Referred by drug statutory service (procedure)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,201091000000109,Substance misuse treatment withdrawn (finding)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,201101000000101,Substance misuse treatment programme completed (finding)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,201521000000104,Referral to substance misuse service (procedure)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,299881000000104,Substance misuse treatment declined (situation)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,299911000000104,Substance misuse treatment not available (finding)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,299941000000103,Substance misuse structured counselling (procedure)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,304301000000105,Self referral to substance misuse service (procedure)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,313071005,Counseling for substance abuse (procedure)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,372511000000103,Shared care drug misuse treatment (regime/therapy)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,372541000000102,Drug misuse treatment in primary care (regime/therapy)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,386450006,Substance use treatment: drug withdrawal (regime/therapy)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,386451005,Substance use treatment: overdose (regime/therapy)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,396150002,Referral for substance abuse (procedure)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,401266006,Referral to drug abuse counselor (procedure)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,417096006,Referral to community drug and alcohol team (procedure)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,417699000,Referral to drug treatment center (procedure)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,424589009,Substance use treatment: cessation (regime/therapy)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,4266003,Referral to drug addiction rehabilitation service (procedure)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,507041000000101,Name of pharmacy attended due to drug misuse (observable entity)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,568191000005104,Drug misuse before confirmation of pregnancy (finding)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,719757009,Referral for brief intervention for substance abuse (procedure)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,744857009,Under care of drug misuse service (finding)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,790211000000109,Referral to drug therapist (procedure)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,790231000000101,Referral to drug worker (procedure)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,810891000000103,Referral to counselling assessment referral advice and throughcare drug service (procedure)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,866391000000106,Seen by community drug team (finding)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,894311000000107,In-house substance misuse treatment (procedure)
ILLSUBINT_COD,Illicit substance abuse intervention and declined codes,895641000000103,Substance misuse treatment programme delivered by other healthcare provider (finding)
LDLCCHOL_COD,Low density lipoprotein (LDL) cholesterol test results codes,1010591000000104,Plasma low density lipoprotein cholesterol level (observable entity)
LDLCCHOL_COD,Low density lipoprotein (LDL) cholesterol test results codes,1014501000000104,Calculated low density lipoprotein cholesterol level (observable entity)
LDLCCHOL_COD,Low density lipoprotein (LDL) cholesterol test results codes,1022191000000100,Serum low density lipoprotein cholesterol level (observable entity)
LDLCCHOL_COD,Low density lipoprotein (LDL) cholesterol test results codes,1026471000000106,Serum fasting low density lipoprotein cholesterol level (observable entity)
LDLCCHOL_COD,Low density lipoprotein (LDL) cholesterol test results codes,1026481000000108,Serum random low density lipoprotein cholesterol level (observable entity)
LDLCCHOL_COD,Low density lipoprotein (LDL) cholesterol test results codes,1028851000000104,Plasma random low density lipoprotein cholesterol level (observable entity)
LDLCCHOL_COD,Low density lipoprotein (LDL) cholesterol test results codes,1028861000000101,Plasma fasting low density lipoprotein cholesterol level (observable entity)
LDLCCHOL_COD,Low density lipoprotein (LDL) cholesterol test results codes,1108541000000100,Substance concentration of low density lipoprotein cholesterol in plasma (observable entity)
LDLCCHOL_COD,Low density lipoprotein (LDL) cholesterol test results codes,1108551000000102,Substance concentration of low density lipoprotein cholesterol in serum (observable entity)
LDLCCHOL_COD,Low density lipoprotein (LDL) cholesterol test results codes,372361000119104,Low density lipoprotein cholesterol by direct assay (observable entity)
LDLCCHOL_COD,Low density lipoprotein (LDL) cholesterol test results codes,53981000237105,Substance concentration of low density lipoprotein cholesterol in plasma (observable entity)
LDLCCHOL_COD,Low density lipoprotein (LDL) cholesterol test results codes,55621000237101,Substance concentration of low density lipoprotein cholesterol in serum (observable entity)
MEDRVW_COD,Medication review codes,1079381000000109,Medication review by community nurse (procedure)
MEDRVW_COD,Medication review codes,1127441000000107,Medication review done by clinical pharmacist (situation)
MEDRVW_COD,Medication review codes,1239511000000100,Structured medication review (procedure)
MEDRVW_COD,Medication review codes,182836005,Review of medication (procedure)
MEDRVW_COD,Medication review codes,314530002,Medication review done (situation)
MEDRVW_COD,Medication review codes,391156007,Medication review without patient (procedure)
MEDRVW_COD,Medication review codes,719326006,Medication review done by pharmacy technician (situation)
MEDRVW_COD,Medication review codes,719327002,Medication review done by community pharmacist (situation)
MEDRVW_COD,Medication review codes,719328007,Medication review done by doctor (situation)
MEDRVW_COD,Medication review codes,719329004,Medication review done by pharmacist (situation)
MEDRVW_COD,Medication review codes,719478008,Medication review done by nurse (situation)
MEDRVW_COD,Medication review codes,803361000000109,Medication review by practice nurse (procedure)
MEDRVW_COD,Medication review codes,870661000000100,Polypharmacy medication review (procedure)
MEDRVW_COD,Medication review codes,88551000000109,Medication review with patient (procedure)
MEDRVW_COD,Medication review codes,961831000000100,Medication review done by medicines management pharmacist (situation)
MEDRVW_COD,Medication review codes,961861000000105,Medication review done by medicines management technician (situation)
MEDRVWDEC_COD,Codes indicating the patient has chosen not to receive a medication review,286291000000107,Dispensing review of use of medicines declined (situation)
MEDRVWDEC_COD,Codes indicating the patient has chosen not to receive a medication review,412725004,Medication review declined (situation)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,1086471000000103,"Recurrent reactive depressive episodes, severe, with psychosis (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,1089481000000106,Cataleptic schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,1089511000000100,Recurrent depression with current severe episode and psychotic features (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,1089661000000104,Mania with mood-congruent psychotic features (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,1089671000000106,Mania with mood-incongruent psychotic features (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,1089681000000108,Mania with psychotic features (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,1089691000000105,Acute predominantly delusional psychotic disorder (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,111482003,Subchronic schizophrenia with acute exacerbations (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,111483008,Catatonic schizophrenia in remission (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,111484002,Undifferentiated schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,111485001,Mixed bipolar I disorder in full remission (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,1127191000000108,First episode psychosis (finding)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,1204417003,Early onset schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,1231333004,Psychostimulant dependence episodic (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,1231336007,Psychostimulant dependence continuous (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,1231503005,Psychotic disorder with insight present (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,12939007,Chronic disorganized schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,13313007,Mild bipolar disorder (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,13746004,Bipolar disorder (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,14291003,Subchronic disorganized schizophrenia with acute exacerbations (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,1499003,"Bipolar I disorder, single manic episode with postpartum onset (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,162004,Severe manic bipolar I disorder without psychotic features (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,162313000,Morbid jealousy (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,16238741000119105,Bipolar disorder caused by drug (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,16506000,Mixed bipolar I disorder (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,16990005,Subchronic schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,17782008,"Bipolar I disorder, most recent episode manic with catatonic features (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191525009,Non-organic psychosis (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191526005,Schizophrenic disorders (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191527001,Simple schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191530008,Acute exacerbation of subchronic schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191531007,Acute exacerbation of chronic schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191538001,Acute exacerbation of subchronic hebephrenic schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191539009,Acute exacerbation of chronic hebephrenic schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191542003,Catatonic schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191547009,Acute exacerbation of subchronic catatonic schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191548004,Acute exacerbation of chronic catatonic schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191554003,Acute exacerbation of subchronic paranoid schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191555002,Acute exacerbation of chronic paranoid schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191559008,Latent schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191561004,Subchronic latent schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191562006,Chronic latent schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191563001,Acute exacerbation of subchronic latent schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191564007,Acute exacerbation of chronic latent schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191565008,Latent schizophrenia in remission (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191567000,Schizoaffective schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191569002,Subchronic schizoaffective schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191570001,Chronic schizoaffective schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191571002,Acute exacerbation of subchronic schizoaffective schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191572009,Acute exacerbation of chronic schizoaffective schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191574005,Schizoaffective schizophrenia in remission (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191577003,Cenesthopathic schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191583000,"Single manic episode, mild (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191584006,"Single manic episode, moderate (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191586008,"Single manic episode, severe, with psychosis (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191588009,Single manic episode in full remission (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191590005,Recurrent manic episodes (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191592002,"Recurrent manic episodes, mild (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191593007,"Recurrent manic episodes, moderate (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191595000,"Recurrent manic episodes, severe, with psychosis (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191597008,"Recurrent manic episodes, in full remission (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191604000,"Single major depressive episode, severe, with psychosis (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191613003,"Recurrent major depressive episodes, severe, with psychosis (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191618007,"Bipolar affective disorder, current episode manic (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191620005,"Bipolar affective disorder, currently manic, mild (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191621009,"Bipolar affective disorder, currently manic, moderate (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191623007,"Bipolar affective disorder, currently manic, severe, with psychosis (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191625000,"Bipolar affective disorder, currently manic, in full remission (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191627008,"Bipolar affective disorder, current episode depression (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191629006,"Bipolar affective disorder, currently depressed, mild (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191630001,"Bipolar affective disorder, currently depressed, moderate (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191632009,"Bipolar affective disorder, currently depressed, severe, with psychosis (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191634005,"Bipolar affective disorder, currently depressed, in full remission (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191636007,Mixed bipolar affective disorder (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191638008,"Mixed bipolar affective disorder, mild (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191639000,"Mixed bipolar affective disorder, moderate (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191641004,"Mixed bipolar affective disorder, severe, with psychosis (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191643001,"Mixed bipolar affective disorder, in full remission (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191658009,Atypical manic disorder (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191667009,Paranoid disorder (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191668004,Simple paranoid state (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191670008,Shared paranoid disorder (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191672000,Paranoia querulans (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191676002,Reactive depressive psychosis (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191677006,Acute hysterical psychosis (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191680007,Psychogenic paranoid psychosis (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,191683009,Psychogenic stupor (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,192362008,"Bipolar affective disorder, current episode mixed (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,231437006,Reactive psychoses (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,231449007,Epileptic psychosis (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,231485007,Post-schizophrenic depression (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,231487004,Persistent delusional disorder (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,231489001,Acute transient psychotic disorder (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,231494001,Mania (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,231495000,Manic stupor (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,231496004,Hypomania (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,238972008,Cutaneous monosymptomatic delusional psychosis (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,238973003,Delusions of parasitosis (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,238974009,Delusions of infestation (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,238977002,Delusional hyperhidrosis (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,247804008,Schizophrenic prodrome (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,26025008,Residual schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,26472000,Paraphrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,268617001,Acute schizophrenic episode (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,268619003,"Manic disorder, single episode (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,268622001,Chronic paranoid psychosis (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,268624000,Acute paranoid reaction (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,270901009,"Schizoaffective disorder, mixed type (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,271428004,"Schizoaffective disorder, manic type (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,27387000,Subchronic disorganized schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,274952002,Borderline schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,274953007,Acute polymorphic psychotic disorder (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,278506006,Involutional paranoid state (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,278508007,Delusional dysmorphophobia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,278853003,Acute schizophrenia-like psychotic disorder (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,280949006,Erotomania (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,28475009,Severe recurrent major depression with psychotic features (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,28663008,Severe manic bipolar I disorder with psychotic features (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,29599000,Chronic undifferentiated schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,30336007,Chronic residual schizophrenia with acute exacerbations (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,307417003,Cycloid psychosis (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,307504004,Oneirophrenia (finding)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,31027006,Schizotypal personality disorder (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,31373002,Disorganized schizophrenia in remission (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,31446002,"Bipolar I disorder, most recent episode hypomanic (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,31658008,Chronic paranoid schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,33323008,Somatic delusion disorder (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,35218008,Chronic disorganized schizophrenia with acute exacerbation (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,35252006,Disorganized schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,371596008,Bipolar I disorder (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,38295006,Involutional paraphrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,38368003,"Schizoaffective disorder, bipolar type (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,39610001,Undifferentiated schizophrenia in remission (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,397711000000100,[X]Severe depressive episode with psychotic symptoms (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,416340002,Late onset schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,417601000000102,"[X]Schizophrenia, schizotypal and delusional disorders (disorder)"
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,41836007,Bipolar disorder in full remission (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,41932008,Amok (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,42868002,Subchronic catatonic schizophrenia (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,441704009,Affective psychosis (disorder)
MH_COD,Psychosis and schizophrenia and bipolar affective disease codes,4441000,Severe bipolar disorder with psychotic features (disorder)
